Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp,ue1_x,ue1_y,ue1_height,ue1_direction,ue1_connected_bs,ue1_los_probability,ue1_los_state,ue1_pathloss,ue1_shadow_fading,ue1_rsrp,ue1_prx,ue1_sinr,ue1_speed,ue1_handover,ue1_bs1_idx,ue1_bs1_rsrp,ue1_bs2_idx,ue1_bs2_rsrp,ue1_bs3_idx,ue1_bs3_rsrp,ue1_bs4_idx,ue1_bs4_rsrp,ue1_bs5_idx,ue1_bs5_rsrp,ue1_bs6_idx,ue1_bs6_rsrp,ue2_x,ue2_y,ue2_height,ue2_direction,ue2_connected_bs,ue2_los_probability,ue2_los_state,ue2_pathloss,ue2_shadow_fading,ue2_rsrp,ue2_prx,ue2_sinr,ue2_speed,ue2_handover,ue2_bs1_idx,ue2_bs1_rsrp,ue2_bs2_idx,ue2_bs2_rsrp,ue2_bs3_idx,ue2_bs3_rsrp,ue2_bs4_idx,ue2_bs4_rsrp,ue2_bs5_idx,ue2_bs5_rsrp,ue2_bs6_idx,ue2_bs6_rsrp,ue3_x,ue3_y,ue3_height,ue3_direction,ue3_connected_bs,ue3_los_probability,ue3_los_state,ue3_pathloss,ue3_shadow_fading,ue3_rsrp,ue3_prx,ue3_sinr,ue3_speed,ue3_handover,ue3_bs1_idx,ue3_bs1_rsrp,ue3_bs2_idx,ue3_bs2_rsrp,ue3_bs3_idx,ue3_bs3_rsrp,ue3_bs4_idx,ue3_bs4_rsrp,ue3_bs5_idx,ue3_bs5_rsrp,ue3_bs6_idx,ue3_bs6_rsrp,ue4_x,ue4_y,ue4_height,ue4_direction,ue4_connected_bs,ue4_los_probability,ue4_los_state,ue4_pathloss,ue4_shadow_fading,ue4_rsrp,ue4_prx,ue4_sinr,ue4_speed,ue4_handover,ue4_bs1_idx,ue4_bs1_rsrp,ue4_bs2_idx,ue4_bs2_rsrp,ue4_bs3_idx,ue4_bs3_rsrp,ue4_bs4_idx,ue4_bs4_rsrp,ue4_bs5_idx,ue4_bs5_rsrp,ue4_bs6_idx,ue4_bs6_rsrp
184,2800.00,2939.41,1.50,1,13,0.29,LOS,79.62,-3.43,-55.97,-28.19,46.12,56.75,0,20,-104.97,6,-108.14,19,-112.21,14,-113.04,7,-115.27,1,-119.09,3024.91,5100.00,1.50,0,14,0.01,LOS,115.07,4.66,-99.51,-71.73,0.95,52.93,0,15,-100.68,16,-102.88,22,-108.46,17,-110.15,9,-114.96,28,-115.46,3995.51,2500.00,1.50,0,19,0.04,NLOS,125.23,-10.41,-94.60,-66.82,7.94,55.68,0,26,-103.01,32,-112.96,20,-114.33,15,-115.32,33,-116.79,28,-117.67,7745.49,3900.00,1.50,2,60,0.06,NLOS,118.81,-9.78,-88.82,-61.04,6.57,25.75,0,53,-95.97,59,-105.89,54,-113.07,65,-113.58,58,-115.09,61,-115.16,3569.70,2900.00,1.50,0,19,0.04,NLOS,125.15,-5.73,-99.20,-71.42,2.32,38.58,1,20,-103.53,26,-107.14,27,-115.41,28,-117.01,33,-117.27,14,-117.81
185,2800.00,2955.17,1.50,1,13,0.25,LOS,80.70,-2.73,-57.75,-29.97,47.65,56.75,0,20,-108.10,6,-110.77,0,-114.95,14,-116.24,7,-117.54,33,-121.38,3039.61,5100.00,1.50,0,14,0.01,LOS,115.11,-9.74,-85.14,-57.36,19.69,52.93,0,16,-95.72,22,-102.48,15,-105.69,24,-114.67,21,-115.88,29,-115.94,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7738.34,3900.00,1.50,2,60,0.05,NLOS,119.07,-9.78,-89.07,-61.29,6.13,25.75,0,53,-95.76,59,-105.96,54,-112.98,65,-113.64,58,-115.10,61,-115.19,3580.42,2900.00,1.50,0,19,0.04,NLOS,125.21,-5.73,-99.26,-71.48,2.26,38.58,0,20,-103.62,26,-106.87,27,-115.30,28,-116.98,33,-117.15,14,-117.92
186,2800.00,2970.93,1.50,1,13,0.21,LOS,81.69,-2.73,-58.74,-30.96,46.59,56.75,0,20,-107.96,6,-110.92,0,-114.96,14,-115.87,7,-117.43,33,-121.36,3054.32,5100.00,1.50,0,14,0.01,LOS,115.14,-9.74,-85.18,-57.40,19.82,52.93,0,16,-96.10,22,-101.95,15,-105.89,24,-114.63,29,-115.75,21,-115.78,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7731.18,3900.00,1.50,2,60,0.05,NLOS,119.33,-9.78,-89.33,-61.55,5.69,25.75,0,53,-95.55,59,-106.03,54,-112.89,65,-113.70,58,-115.12,61,-115.21,3591.13,2900.00,1.50,0,19,0.04,NLOS,125.27,-5.73,-99.32,-71.54,2.18,38.58,0,20,-103.73,26,-106.60,27,-115.19,28,-116.94,33,-117.03,14,-118.04
187,2800.00,2986.70,1.50,1,13,0.18,LOS,82.60,-3.74,-58.64,-30.86,40.92,56.75,0,7,-101.45,20,-106.64,19,-109.39,8,-115.59,6,-117.10,21,-118.15,3069.02,5100.00,1.50,0,14,0.01,LOS,115.18,0.80,-95.76,-67.98,14.83,52.93,0,16,-96.94,22,-105.83,29,-110.03,30,-110.98,15,-113.23,28,-113.59,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7724.03,3900.00,1.50,2,60,0.05,NLOS,119.58,-9.78,-89.59,-61.80,5.25,25.75,0,53,-95.33,59,-106.10,54,-112.81,65,-113.75,58,-115.13,61,-115.24,3598.15,2900.00,1.50,2,19,0.04,NLOS,125.31,-6.55,-98.54,-70.76,-3.45,38.58,0,20,-95.59,13,-105.60,26,-115.53,6,-119.05,21,-119.49,7,-119.61
188,2800.00,3002.46,1.50,1,13,0.16,LOS,83.44,-3.74,-59.48,-31.70,40.00,56.75,0,7,-101.35,20,-106.51,19,-109.58,8,-115.43,6,-117.26,21,-117.98,3083.73,5100.00,1.50,0,14,0.01,LOS,115.22,0.80,-95.80,-68.02,14.89,52.93,0,16,-97.31,22,-105.28,29,-109.84,30,-110.88,28,-113.42,15,-113.44,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7716.88,3900.00,1.50,2,60,0.05,NLOS,119.84,-8.32,-91.30,-63.51,6.84,25.75,0,53,-99.01,47,-107.40,59,-108.10,54,-112.89,67,-113.26,46,-115.19,3587.44,2900.00,1.50,2,20,0.05,NLOS,120.33,-4.64,-95.47,-67.69,2.07,38.58,1,19,-98.48,13,-105.39,26,-115.80,6,-118.95,21,-119.48,7,-119.50
189,2800.00,3018.22,1.50,1,13,0.14,LOS,84.22,-1.19,-62.82,-35.04,39.54,56.75,0,14,-107.20,6,-107.84,19,-108.14,20,-112.44,33,-113.32,22,-117.68,3098.43,5100.00,1.50,0,14,0.01,LOS,115.27,4.62,-99.66,-71.88,5.47,52.93,0,22,-98.66,16,-99.27,15,-105.63,28,-114.78,11,-115.45,9,-115.56,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7709.73,3900.00,1.50,2,60,0.05,NLOS,120.09,-8.32,-91.55,-63.77,6.41,25.75,0,53,-98.79,47,-107.31,59,-108.18,54,-112.80,67,-113.34,46,-115.11,3576.72,2900.00,1.50,2,20,0.05,NLOS,120.23,-4.64,-95.37,-67.58,2.09,38.58,0,19,-98.42,13,-105.17,26,-116.07,6,-118.85,7,-119.39,21,-119.47
190,2800.00,3033.98,1.50,1,13,0.12,LOS,84.95,-1.19,-63.55,-35.76,38.75,56.75,0,14,-106.81,6,-108.00,19,-108.33,20,-112.32,33,-113.30,22,-117.56,3113.13,5100.00,1.50,0,14,0.01,LOS,115.31,4.62,-99.71,-71.92,5.62,52.93,0,22,-98.07,16,-99.65,15,-105.85,28,-114.60,23,-115.45,11,-115.52,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7702.57,3900.00,1.50,2,60,0.05,NLOS,120.34,-8.32,-91.80,-64.02,5.98,25.75,0,53,-98.57,47,-107.21,59,-108.25,54,-112.72,67,-113.43,46,-115.03,3566.00,2900.00,1.50,2,19,0.04,NLOS,125.14,-6.32,-98.60,-70.82,1.91,38.58,1,26,-103.73,20,-103.91,27,-113.42,22,-117.45,21,-119.74,9,-121.99
191,2800.00,3049.75,1.50,1,13,0.11,LOS,85.63,-1.22,-64.20,-36.42,36.19,56.75,0,20,-101.49,14,-112.01,19,-112.14,7,-112.50,6,-117.91,0,-118.25,3127.84,5100.00,1.50,0,14,0.01,LOS,115.35,-4.87,-90.27,-62.49,17.12,52.93,0,16,-99.91,22,-100.36,15,-107.80,17,-117.08,30,-118.17,2,-120.51,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7695.42,3900.00,1.50,2,60,0.05,NLOS,120.59,-8.32,-92.05,-64.27,5.55,25.75,0,53,-98.34,47,-107.11,59,-108.32,54,-112.63,67,-113.51,46,-114.95,3555.29,2900.00,1.50,2,19,0.04,NLOS,125.09,-6.32,-98.56,-70.78,2.04,38.58,0,20,-103.83,26,-103.99,27,-113.53,22,-117.45,21,-119.74,9,-121.95
192,2800.00,3065.51,1.50,1,13,0.10,LOS,86.27,-1.22,-64.84,-37.05,35.45,56.75,0,20,-101.38,14,-111.60,19,-112.33,7,-112.42,6,-118.07,0,-118.27,3142.54,5100.00,1.50,0,14,0.01,LOS,115.40,-4.87,-90.32,-62.54,17.27,52.93,0,22,-99.73,16,-100.28,15,-108.02,17,-117.14,30,-118.06,2,-120.63,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7688.27,3900.00,1.50,2,66,0.02,NLOS,138.11,-9.01,-108.89,-81.11,-0.30,25.75,1,53,-112.98,59,-114.17,52,-115.11,54,-115.92,60,-115.93,68,-116.39,3544.57,2900.00,1.50,2,19,0.04,NLOS,125.06,-6.32,-98.52,-70.74,2.16,38.58,0,20,-103.76,26,-104.25,27,-113.64,22,-117.45,21,-119.73,9,-121.91
193,2800.00,3081.27,1.50,1,13,0.09,LOS,86.87,3.63,-70.28,-42.50,38.68,56.75,0,21,-111.62,7,-113.78,14,-115.41,20,-115.49,15,-116.72,8,-118.16,3157.24,5100.00,1.50,0,14,0.01,LOS,115.45,0.43,-95.66,-67.88,15.20,52.93,0,22,-103.38,23,-110.60,16,-110.86,15,-111.76,29,-112.57,24,-114.48,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7681.11,3900.00,1.50,2,66,0.02,NLOS,138.22,-9.01,-109.00,-81.22,-0.42,25.75,0,53,-112.75,59,-114.25,52,-115.07,54,-115.84,60,-116.18,68,-116.43,3533.86,2900.00,1.50,2,19,0.04,NLOS,125.03,-2.86,-101.95,-74.17,-0.51,38.58,0,13,-105.04,26,-106.83,20,-107.41,21,-120.66,8,-121.40,22,-122.36
194,2800.00,3097.04,1.50,1,13,0.08,LOS,87.43,3.63,-70.85,-43.07,37.96,56.75,0,21,-111.44,7,-113.71,14,-114.97,20,-115.40,15,-116.54,8,-117.99,3171.95,5100.00,1.50,0,14,0.01,LOS,115.50,0.43,-95.71,-67.93,15.34,52.93,0,22,-102.70,23,-110.48,16,-111.23,15,-111.99,29,-112.36,24,-114.45,4000.00,2500.00,1.50,1,19,0.04,NLOS,125.37,-10.41,-94.75,-66.97,7.70,0.00,0,26,-102.90,32,-112.89,20,-114.37,15,-115.33,33,-116.74,28,-117.66,7673.96,3900.00,1.50,2,66,0.02,NLOS,138.33,-9.01,-109.11,-81.33,-0.55,25.75,0,53,-112.52,59,-114.33,52,-115.03,54,-115.75,60,-116.43,68,-116.46,3523.14,2900.00,1.50,2,19,0.04,NLOS,125.01,-2.86,-101.93,-74.15,-0.53,38.58,0,13,-104.80,26,-107.08,20,-107.37,21,-120.66,8,-121.32,22,-122.36
195,2787.20,3100.00,1.50,2,13,0.08,LOS,87.46,-4.54,-62.71,-34.93,41.72,56.75,0,20,-106.20,14,-112.40,7,-114.94,32,-115.10,6,-116.78,34,-118.39,3186.65,5100.00,1.50,0,14,0.01,LOS,115.55,3.61,-98.95,-71.16,12.51,52.93,0,22,-98.97,16,-101.60,23,-111.70,29,-114.13,15,-114.93,28,-115.24,4000.00,2507.73,1.50,1,26,0.05,NLOS,121.77,2.07,-103.62,-75.84,3.17,27.84,1,19,-109.91,27,-112.92,20,-116.16,32,-116.74,13,-118.49,14,-123.48,7666.81,3900.00,1.50,2,66,0.02,NLOS,138.44,-9.01,-109.22,-81.43,-0.69,25.75,0,53,-112.28,59,-114.40,52,-114.99,54,-115.67,68,-116.50,60,-116.67,3512.42,2900.00,1.50,2,19,0.04,NLOS,125.00,-2.86,-101.91,-74.13,-0.57,38.58,0,13,-104.57,26,-107.33,20,-107.35,21,-120.66,8,-121.25,22,-122.36
196,2771.44,3100.00,1.50,2,13,0.08,LOS,87.40,-4.54,-62.65,-34.87,41.97,56.75,0,20,-106.55,14,-112.38,7,-114.61,32,-115.21,6,-116.59,34,-118.49,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2523.20,1.50,1,26,0.05,NLOS,121.26,2.07,-103.12,-75.33,3.65,55.68,0,19,-110.02,27,-112.71,20,-115.92,32,-116.77,13,-118.44,14,-123.37,7659.65,3900.00,1.50,2,60,0.04,NLOS,121.82,-1.33,-100.27,-72.49,4.31,25.75,1,52,-109.08,53,-109.68,59,-110.17,66,-111.22,54,-115.39,48,-115.70,3501.71,2900.00,1.50,2,20,0.05,NLOS,119.87,0.27,-99.92,-72.13,5.70,38.58,1,19,-107.18,7,-110.86,26,-115.08,13,-116.00,34,-116.98,21,-117.46
197,2755.68,3100.00,1.50,2,13,0.08,LOS,87.37,-0.91,-66.24,-38.46,37.73,56.75,0,14,-106.95,20,-110.32,7,-112.04,19,-115.08,21,-120.18,34,-120.51,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2538.67,1.50,1,26,0.05,NLOS,120.75,-6.00,-94.53,-66.75,5.63,55.68,0,19,-100.60,32,-115.93,33,-116.80,20,-116.84,13,-116.90,27,-118.46,7652.50,3900.00,1.50,2,60,0.04,NLOS,122.06,-1.33,-100.51,-72.73,4.04,25.75,0,52,-109.04,53,-109.44,59,-110.25,66,-111.33,54,-115.31,48,-115.65,3490.99,2900.00,1.50,2,20,0.05,NLOS,119.87,0.27,-99.92,-72.14,5.70,38.58,0,19,-107.18,7,-110.74,26,-115.31,13,-115.76,34,-117.05,21,-117.46
198,2739.91,3100.00,1.50,2,13,0.08,LOS,87.38,-0.91,-66.25,-38.47,37.76,56.75,0,14,-106.96,20,-110.66,7,-111.70,19,-115.27,21,-120.30,34,-120.60,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2554.14,1.50,1,26,0.05,NLOS,120.23,-6.00,-94.01,-66.23,6.27,55.68,0,19,-100.74,32,-115.96,20,-116.59,33,-116.67,13,-116.85,27,-118.24,7645.35,3900.00,1.50,2,60,0.04,NLOS,122.30,-1.33,-100.75,-72.97,3.76,25.75,0,52,-109.00,53,-109.20,59,-110.33,66,-111.43,54,-115.23,48,-115.59,3480.28,2900.00,1.50,2,20,0.05,NLOS,119.89,0.27,-99.94,-72.16,5.69,38.58,0,19,-107.20,7,-110.63,13,-115.52,26,-115.55,34,-117.12,21,-117.46
199,2724.15,3100.00,1.50,2,13,0.08,LOS,87.42,-3.42,-63.78,-36.00,38.41,56.75,0,20,-107.98,7,-108.15,6,-109.81,19,-111.05,8,-111.65,21,-112.82,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2569.61,1.50,1,26,0.05,NLOS,119.71,-0.68,-98.81,-71.03,6.42,55.68,0,19,-107.02,13,-112.71,33,-112.79,32,-114.97,14,-115.00,47,-120.31,7638.19,3900.00,1.50,2,60,0.04,NLOS,122.54,-1.33,-100.99,-73.20,3.48,25.75,0,53,-108.95,52,-108.97,59,-110.41,66,-111.54,54,-115.15,48,-115.54,3469.56,2900.00,1.50,2,20,0.05,NLOS,119.92,0.88,-100.58,-72.80,3.57,38.58,0,19,-107.04,13,-110.42,7,-111.48,26,-113.28,39,-113.38,27,-116.55
200,2708.39,3100.00,1.50,2,13,0.08,LOS,87.49,-3.42,-63.85,-36.07,38.31,56.75,0,7,-107.80,20,-108.31,6,-109.62,19,-111.24,8,-111.53,21,-112.94,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2585.07,1.50,1,26,0.05,NLOS,119.19,-0.68,-98.29,-70.51,7.02,55.68,0,19,-107.18,13,-112.66,33,-112.67,14,-114.89,32,-115.01,47,-120.26,7631.04,3900.00,1.50,2,53,0.04,NLOS,122.50,-3.49,-98.79,-71.01,2.74,25.75,1,54,-104.22,60,-108.40,66,-109.84,52,-111.73,40,-111.99,59,-112.53,3458.84,2900.00,1.50,2,20,0.05,NLOS,119.97,0.88,-100.63,-72.85,3.50,38.58,0,19,-107.07,13,-110.16,7,-111.37,39,-113.46,26,-113.51,27,-116.67
201,2692.62,3100.00,1.50,2,13,0.08,LOS,87.59,4.26,-71.63,-43.84,31.28,56.75,0,7,-107.24,14,-107.71,19,-109.54,6,-116.38,0,-117.81,8,-119.68,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2600.54,1.50,1,26,0.06,NLOS,118.66,-12.19,-86.26,-58.48,16.95,55.68,0,19,-104.21,27,-114.64,32,-115.62,20,-116.36,46,-118.26,33,-122.23,7623.89,3900.00,1.50,2,53,0.04,NLOS,122.25,-3.49,-98.54,-70.76,2.99,25.75,0,54,-104.14,60,-108.63,66,-109.95,52,-111.70,40,-111.92,59,-112.61,3448.13,2900.00,1.50,2,20,0.05,NLOS,120.03,0.88,-100.69,-72.91,3.42,38.58,0,19,-107.10,13,-109.91,7,-111.25,39,-113.54,26,-113.73,27,-116.78
202,2676.86,3100.00,1.50,2,13,0.08,LOS,87.72,4.26,-71.76,-43.97,31.06,56.75,0,7,-106.88,14,-107.76,19,-109.73,6,-116.19,0,-117.63,8,-119.56,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2616.01,1.50,1,26,0.06,NLOS,118.14,-12.19,-85.74,-57.96,17.58,55.68,0,19,-104.39,27,-114.41,32,-115.67,20,-116.11,46,-118.24,33,-122.11,7616.74,3900.00,1.50,2,53,0.04,NLOS,121.99,-3.49,-98.28,-70.50,3.24,25.75,0,54,-104.07,60,-108.86,66,-110.05,52,-111.66,40,-111.86,59,-112.70,3437.41,2900.00,1.50,2,19,0.04,NLOS,125.12,-10.72,-94.18,-66.40,6.16,38.58,1,27,-102.14,20,-106.34,13,-112.01,28,-115.46,0,-118.09,33,-119.67
203,2661.10,3100.00,1.50,2,13,0.08,LOS,87.88,2.10,-69.76,-41.98,26.65,56.75,0,14,-96.85,19,-110.51,8,-113.40,20,-113.89,15,-115.73,7,-116.44,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2631.48,1.50,1,19,0.03,NLOS,126.67,-6.23,-100.22,-72.44,4.78,55.68,1,26,-106.37,20,-111.47,33,-117.51,21,-119.28,32,-122.12,13,-122.43,7609.58,3900.00,1.50,2,53,0.05,NLOS,121.74,-3.49,-98.03,-70.25,3.49,25.75,0,54,-103.99,60,-109.09,66,-110.16,52,-111.63,40,-111.80,59,-112.78,3426.70,2900.00,1.50,2,19,0.04,NLOS,125.17,-10.72,-94.23,-66.45,6.19,38.58,0,27,-102.25,20,-106.42,13,-111.75,28,-115.50,0,-118.01,33,-119.78
204,2645.34,3100.00,1.50,2,13,0.07,LOS,88.06,2.10,-69.94,-42.16,26.54,56.75,0,14,-96.92,19,-110.70,8,-113.28,20,-114.20,15,-115.75,7,-116.06,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2646.94,1.50,1,19,0.03,NLOS,126.88,-6.23,-100.43,-72.64,4.15,55.68,0,26,-105.87,20,-111.21,33,-117.39,21,-119.12,32,-122.18,13,-122.40,7602.43,3900.00,1.50,2,53,0.05,NLOS,121.48,-3.35,-97.91,-70.13,0.69,25.75,0,60,-100.55,54,-104.71,59,-110.09,52,-114.71,47,-116.44,61,-117.40,3415.98,2900.00,1.50,2,19,0.04,NLOS,125.23,-10.72,-94.29,-66.50,6.22,38.58,0,27,-102.37,20,-106.52,13,-111.48,28,-115.55,0,-117.92,33,-119.89
205,2629.57,3100.00,1.50,2,13,0.07,LOS,88.26,5.16,-73.20,-45.42,26.20,56.75,0,14,-100.14,20,-110.99,6,-112.62,8,-116.15,27,-116.30,1,-120.27,3200.00,5100.00,1.50,2,14,0.01,LOS,115.60,3.61,-98.99,-71.21,12.56,0.00,0,22,-98.30,16,-101.92,23,-111.60,29,-113.94,28,-115.07,15,-115.14,4000.00,2662.41,1.50,1,26,0.07,NLOS,116.63,-2.23,-94.18,-66.40,11.75,55.68,1,19,-109.49,33,-113.24,20,-114.56,32,-117.12,21,-117.32,27,-117.60,7600.00,3900.00,1.50,1,53,0.05,NLOS,121.39,-3.35,-97.82,-70.04,0.82,0.00,0,60,-100.62,54,-104.69,59,-110.12,52,-114.70,47,-116.40,61,-117.41,3405.26,2900.00,1.50,2,19,0.04,NLOS,125.29,-7.89,-97.18,-69.40,1.16,38.58,0,20,-101.44,27,-105.11,13,-105.96,26,-108.79,14,-115.75,6,-116.58
206,2613.81,3100.00,1.50,2,13,0.07,LOS,88.48,5.16,-73.42,-45.64,26.06,56.75,0,14,-100.23,20,-111.29,6,-112.43,8,-116.04,27,-116.44,1,-120.10,3192.65,5100.00,1.50,2,14,0.01,LOS,115.57,3.61,-98.97,-71.19,12.53,26.47,0,22,-98.67,16,-101.74,23,-111.65,29,-114.05,15,-115.03,28,-115.17,4000.00,2677.88,1.50,1,26,0.07,NLOS,116.15,-2.23,-93.70,-65.92,12.24,55.68,0,19,-109.71,33,-113.12,20,-114.31,21,-117.15,32,-117.19,27,-117.36,7600.00,3900.00,1.50,1,53,0.05,NLOS,121.39,-3.35,-97.82,-70.04,0.82,0.00,0,60,-100.62,54,-104.69,59,-110.12,52,-114.70,47,-116.40,61,-117.41,3400.00,2900.00,1.50,0,19,0.04,NLOS,125.32,-7.89,-97.21,-69.43,1.15,0.00,0,20,-101.50,27,-105.16,13,-105.82,26,-108.90,14,-115.70,6,-116.52
207,2600.00,3098.05,1.50,3,13,0.07,LOS,88.64,2.82,-71.24,-43.46,38.50,56.75,0,7,-113.97,0,-114.58,14,-116.23,20,-119.15,28,-119.81,19,-119.84,3177.94,5100.00,1.50,2,14,0.01,LOS,115.52,1.00,-96.30,-68.52,7.67,52.93,0,16,-94.14,22,-98.80,21,-106.71,15,-107.82,28,-112.30,31,-112.92,4000.00,2693.35,1.50,1,26,0.07,NLOS,115.69,-5.26,-90.21,-62.43,12.70,55.68,0,19,-105.82,20,-107.97,27,-111.21,14,-118.19,39,-120.26,28,-120.52,7600.00,3900.00,1.50,1,53,0.05,NLOS,121.39,-3.35,-97.82,-70.04,0.82,0.00,0,60,-100.62,54,-104.69,59,-110.12,52,-114.70,47,-116.40,61,-117.41,3400.00,2900.00,1.50,0,19,0.04,NLOS,125.32,-7.89,-97.21,-69.43,1.15,0.00,0,20,-101.50,27,-105.16,13,-105.82,26,-108.90,14,-115.70,6,-116.52
208,2600.00,3082.28,1.50,3,13,0.07,LOS,88.20,2.82,-70.81,-43.03,39.06,56.75,0,7,-114.09,0,-114.55,14,-116.64,20,-119.20,19,-119.69,28,-119.89,3163.24,5100.00,1.50,2,14,0.01,LOS,115.47,1.00,-96.25,-68.47,7.67,52.93,0,16,-93.78,22,-99.49,21,-106.79,15,-107.59,28,-112.49,31,-112.97,3991.18,2700.00,1.50,2,26,0.07,NLOS,115.96,-5.26,-90.48,-62.70,12.28,55.68,0,19,-105.70,20,-107.73,27,-111.14,14,-118.07,39,-120.34,28,-120.47,7600.00,3900.00,1.50,1,53,0.05,NLOS,121.39,-3.35,-97.82,-70.04,0.82,0.00,0,60,-100.62,54,-104.69,59,-110.12,52,-114.70,47,-116.40,61,-117.41,3400.00,2900.00,1.50,0,19,0.04,NLOS,125.32,-7.89,-97.21,-69.43,1.15,0.00,0,20,-101.50,27,-105.16,13,-105.82,26,-108.90,14,-115.70,6,-116.52
209,2600.00,3066.52,1.50,3,13,0.08,LOS,87.75,3.53,-71.07,-43.28,29.37,56.75,0,14,-104.13,20,-104.98,19,-109.53,7,-113.67,6,-115.83,28,-117.11,3148.54,5100.00,1.50,2,14,0.01,LOS,115.42,-4.74,-90.46,-62.68,13.69,52.93,0,22,-95.98,15,-104.39,16,-111.69,23,-112.02,27,-113.87,28,-117.33,3975.72,2700.00,1.50,2,26,0.07,NLOS,116.73,0.33,-96.85,-69.06,9.96,55.68,0,32,-110.77,19,-111.47,21,-116.87,27,-118.48,20,-119.62,28,-119.90,7600.00,3900.00,1.50,1,53,0.05,NLOS,121.39,-3.35,-97.82,-70.04,0.82,0.00,0,60,-100.62,54,-104.69,59,-110.12,52,-114.70,47,-116.40,61,-117.41,3400.00,2900.00,1.50,0,19,0.04,NLOS,125.32,-7.89,-97.21,-69.43,1.15,0.00,0,20,-101.50,27,-105.16,13,-105.82,26,-108.90,14,-115.70,6,-116.52
