Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp,ue1_x,ue1_y,ue1_height,ue1_direction,ue1_connected_bs,ue1_los_probability,ue1_los_state,ue1_pathloss,ue1_shadow_fading,ue1_rsrp,ue1_prx,ue1_sinr,ue1_speed,ue1_handover,ue1_bs1_idx,ue1_bs1_rsrp,ue1_bs2_idx,ue1_bs2_rsrp,ue1_bs3_idx,ue1_bs3_rsrp,ue1_bs4_idx,ue1_bs4_rsrp,ue1_bs5_idx,ue1_bs5_rsrp,ue1_bs6_idx,ue1_bs6_rsrp,ue2_x,ue2_y,ue2_height,ue2_direction,ue2_connected_bs,ue2_los_probability,ue2_los_state,ue2_pathloss,ue2_shadow_fading,ue2_rsrp,ue2_prx,ue2_sinr,ue2_speed,ue2_handover,ue2_bs1_idx,ue2_bs1_rsrp,ue2_bs2_idx,ue2_bs2_rsrp,ue2_bs3_idx,ue2_bs3_rsrp,ue2_bs4_idx,ue2_bs4_rsrp,ue2_bs5_idx,ue2_bs5_rsrp,ue2_bs6_idx,ue2_bs6_rsrp,ue3_x,ue3_y,ue3_height,ue3_direction,ue3_connected_bs,ue3_los_probability,ue3_los_state,ue3_pathloss,ue3_shadow_fading,ue3_rsrp,ue3_prx,ue3_sinr,ue3_speed,ue3_handover,ue3_bs1_idx,ue3_bs1_rsrp,ue3_bs2_idx,ue3_bs2_rsrp,ue3_bs3_idx,ue3_bs3_rsrp,ue3_bs4_idx,ue3_bs4_rsrp,ue3_bs5_idx,ue3_bs5_rsrp,ue3_bs6_idx,ue3_bs6_rsrp,ue4_x,ue4_y,ue4_height,ue4_direction,ue4_connected_bs,ue4_los_probability,ue4_los_state,ue4_pathloss,ue4_shadow_fading,ue4_rsrp,ue4_prx,ue4_sinr,ue4_speed,ue4_handover,ue4_bs1_idx,ue4_bs1_rsrp,ue4_bs2_idx,ue4_bs2_rsrp,ue4_bs3_idx,ue4_bs3_rsrp,ue4_bs4_idx,ue4_bs4_rsrp,ue4_bs5_idx,ue4_bs5_rsrp,ue4_bs6_idx,ue4_bs6_rsrp
99,7400.00,4937.35,1.50,1,61,0.03,NLOS,128.24,-8.06,-99.96,-72.18,5.48,33.51,0,48,-101.14,54,-108.38,62,-111.54,55,-115.56,60,-116.03,42,-117.71,7698.32,3900.00,1.50,0,60,0.05,LOS,92.21,0.51,-72.51,-44.73,24.44,52.00,0,59,-98.72,53,-102.98,66,-110.21,55,-112.98,54,-113.40,48,-114.03,3600.00,5920.71,1.50,3,23,0.30,NLOS,100.29,-3.38,-76.70,-48.92,27.89,28.05,0,29,-108.18,17,-109.31,37,-113.90,22,-115.41,30,-117.32,16,-117.32,5800.00,6221.39,1.50,1,43,0.38,NLOS,96.90,-1.61,-75.07,-47.29,26.02,36.73,0,42,-102.38,36,-110.38,44,-113.88,50,-115.05,41,-115.38,37,-115.80,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
100,7400.00,4946.66,1.50,1,54,0.05,NLOS,121.62,-5.58,-95.83,-68.05,1.74,33.51,1,55,-97.95,61,-110.38,62,-111.44,49,-114.42,60,-114.99,59,-118.35,7712.76,3900.00,1.50,0,60,0.05,LOS,91.69,-1.03,-70.44,-42.66,33.16,52.00,0,59,-105.19,47,-107.35,53,-109.82,52,-117.67,65,-117.97,67,-117.99,3600.00,5912.91,1.50,3,23,0.31,NLOS,99.78,1.58,-81.14,-53.36,25.33,28.05,0,24,-110.43,22,-113.00,30,-113.38,18,-117.21,31,-117.40,16,-117.64,5800.00,6231.60,1.50,1,43,0.42,NLOS,95.39,4.53,-79.70,-51.92,27.05,36.73,0,50,-109.28,44,-112.98,35,-116.28,49,-118.35,38,-118.99,42,-119.47,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
101,7400.00,4955.97,1.50,1,54,0.04,NLOS,121.98,-5.58,-96.18,-68.40,1.11,33.51,0,55,-97.65,61,-110.36,62,-111.32,49,-114.33,60,-115.12,59,-118.43,7727.20,3900.00,1.50,0,60,0.05,LOS,91.17,-1.03,-69.92,-42.13,33.67,52.00,0,59,-105.05,47,-107.54,53,-110.26,52,-117.75,67,-117.82,65,-117.85,3600.00,5905.12,1.50,3,23,0.32,NLOS,99.32,1.58,-80.68,-52.90,25.83,28.05,0,24,-110.59,22,-112.86,30,-113.47,18,-117.28,31,-117.48,16,-117.57,5800.00,6241.80,1.50,1,43,0.47,NLOS,93.84,4.53,-78.15,-50.36,28.51,36.73,0,50,-109.17,44,-112.79,35,-116.38,49,-118.45,38,-118.89,42,-119.69,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
102,7400.00,4965.28,1.50,1,54,0.04,NLOS,122.33,-5.58,-96.53,-68.75,0.48,33.51,0,55,-97.35,61,-110.35,62,-111.20,49,-114.24,60,-115.24,48,-118.43,7741.65,3900.00,1.50,0,60,0.06,LOS,90.64,3.63,-74.05,-46.27,25.47,52.00,0,53,-100.29,54,-111.86,67,-113.33,52,-113.83,66,-114.75,59,-115.65,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6252.00,1.50,1,43,0.51,NLOS,92.28,4.53,-76.58,-48.80,29.98,36.73,0,50,-109.05,44,-112.60,35,-116.48,49,-118.55,38,-118.80,42,-119.90,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
103,7400.00,4974.59,1.50,1,61,0.03,NLOS,128.16,-6.65,-101.29,-73.51,-0.82,33.51,1,55,-102.20,60,-109.08,54,-110.36,68,-114.06,49,-114.35,62,-117.51,7756.09,3900.00,1.50,0,60,0.06,LOS,90.10,3.63,-73.52,-45.74,26.34,52.00,0,53,-100.72,54,-112.04,67,-113.16,52,-113.92,66,-114.51,59,-115.52,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6262.21,1.50,1,43,0.55,NLOS,90.77,-2.34,-68.21,-40.43,34.81,36.73,0,36,-105.88,42,-109.96,49,-111.24,44,-115.90,35,-116.60,50,-116.70,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
104,7400.00,4983.89,1.50,1,61,0.03,NLOS,128.15,-6.65,-101.28,-73.50,-0.98,33.51,0,55,-101.88,60,-109.20,54,-110.70,68,-114.03,49,-114.26,62,-117.39,7770.53,3900.00,1.50,0,60,0.06,LOS,89.57,0.05,-69.40,-41.62,30.79,52.00,0,66,-105.08,53,-105.82,59,-106.08,67,-111.34,61,-113.41,58,-118.52,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6272.41,1.50,1,43,0.60,NLOS,89.42,-2.34,-66.86,-39.08,36.25,36.73,0,36,-105.97,42,-110.16,49,-111.34,44,-115.70,50,-116.59,35,-116.70,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
105,7400.00,4993.20,1.50,1,61,0.03,NLOS,128.14,-6.65,-101.28,-73.50,-1.16,33.51,0,55,-101.57,60,-109.33,54,-111.03,68,-113.99,49,-114.18,62,-117.27,7784.98,3900.00,1.50,0,60,0.06,LOS,89.09,0.05,-68.92,-41.14,31.25,52.00,0,66,-104.84,59,-105.96,53,-106.23,67,-111.17,61,-113.37,58,-118.50,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6282.61,1.50,1,43,0.63,NLOS,88.37,-2.34,-65.81,-38.03,37.38,36.73,0,36,-106.05,42,-110.37,49,-111.45,44,-115.51,50,-116.48,35,-116.79,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
106,7400.00,5002.51,1.50,1,54,0.04,NLOS,123.67,-15.31,-88.13,-60.35,13.00,33.51,1,62,-103.26,55,-104.66,60,-105.59,48,-110.11,42,-115.33,61,-115.35,7799.42,3900.00,1.50,0,60,0.07,LOS,88.80,-0.97,-67.62,-39.84,33.54,52.00,0,54,-106.15,59,-106.55,53,-106.99,66,-112.86,61,-114.18,65,-115.58,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6292.81,1.50,1,43,0.65,NLOS,87.76,1.17,-68.71,-40.93,31.83,36.73,0,42,-102.21,44,-106.59,37,-117.15,50,-118.57,36,-119.15,49,-119.23,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
107,7400.00,5011.82,1.50,1,54,0.04,NLOS,123.99,-15.31,-88.45,-60.67,12.57,33.51,0,62,-103.14,55,-104.33,60,-105.71,48,-110.12,42,-115.30,61,-115.35,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6296.98,1.50,3,43,0.65,NLOS,87.66,1.17,-68.61,-40.83,31.96,36.73,0,42,-102.29,44,-106.51,37,-117.11,50,-118.53,36,-119.18,49,-119.28,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
108,7400.00,5021.13,1.50,1,54,0.04,NLOS,124.30,-15.31,-88.77,-60.99,12.14,33.51,0,62,-103.01,55,-103.99,60,-105.83,48,-110.12,42,-115.28,61,-115.36,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6286.78,1.50,3,43,0.64,NLOS,88.06,1.17,-69.01,-41.23,31.48,36.73,0,42,-102.09,44,-106.71,37,-117.20,50,-118.64,36,-119.09,49,-119.17,4400.00,3700.00,1.50,1,27,0.20,NLOS,104.81,-3.88,-80.71,-52.92,7.11,0.00,0,34,-87.95,33,-104.40,28,-113.23,21,-115.64,26,-116.41,20,-116.50
109,7400.00,5030.43,1.50,1,55,0.04,NLOS,122.49,-1.04,-101.23,-73.45,0.57,33.51,1,54,-105.37,61,-107.22,56,-108.94,47,-110.98,68,-112.76,67,-113.29,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6276.58,1.50,3,43,0.61,NLOS,88.95,1.17,-69.90,-42.12,30.49,36.73,0,42,-101.89,44,-106.90,37,-117.30,50,-118.75,36,-119.01,49,-119.06,4400.00,3707.02,1.50,1,27,0.20,NLOS,104.82,-3.88,-80.72,-52.94,7.01,25.27,0,34,-87.85,33,-104.49,28,-113.10,21,-115.59,26,-116.54,20,-116.55
110,7400.00,5039.74,1.50,1,55,0.04,NLOS,122.14,-1.04,-100.88,-73.10,1.03,33.51,0,54,-105.68,61,-107.24,56,-108.82,47,-111.07,68,-112.73,67,-113.33,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6266.37,1.50,3,43,0.57,NLOS,90.19,-2.84,-67.13,-39.35,39.41,36.73,0,50,-109.56,48,-113.72,44,-114.16,42,-114.97,31,-115.65,37,-118.23,4400.00,3721.06,1.50,1,34,0.02,LOS,103.41,-1.37,-81.82,-54.04,3.47,50.53,1,27,-85.33,28,-108.09,21,-108.60,33,-112.23,26,-112.34,20,-117.85
111,7400.00,5049.05,1.50,1,55,0.05,NLOS,121.79,-1.04,-100.53,-72.75,1.48,33.51,0,54,-105.98,61,-107.26,56,-108.69,47,-111.16,68,-112.70,67,-113.36,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3600.00,5900.00,1.50,0,23,0.33,NLOS,99.06,1.58,-80.41,-52.63,26.12,0.00,0,24,-110.70,22,-112.76,30,-113.53,18,-117.33,16,-117.53,31,-117.53,5800.00,6256.17,1.50,3,43,0.53,NLOS,91.65,-2.84,-68.59,-40.81,38.01,36.73,0,50,-109.68,48,-113.62,44,-114.35,42,-114.76,31,-115.70,37,-118.33,4400.00,3735.09,1.50,1,34,0.02,LOS,103.22,-1.37,-81.63,-53.85,3.93,50.53,0,27,-85.60,28,-107.81,21,-108.50,33,-112.42,26,-112.60,20,-117.95
112,7400.00,5058.36,1.50,1,61,0.03,NLOS,128.22,-10.08,-97.93,-70.14,2.34,33.51,1,55,-102.39,54,-107.02,68,-109.30,67,-115.29,48,-116.87,47,-119.37,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3603.90,5900.00,1.50,0,23,0.31,NLOS,99.61,1.58,-80.97,-53.19,25.56,14.03,0,24,-110.70,22,-112.77,30,-113.45,18,-117.35,31,-117.51,16,-117.59,5800.00,6245.97,1.50,3,43,0.48,NLOS,93.20,-2.84,-70.14,-42.36,36.51,36.73,0,50,-109.79,48,-113.51,44,-114.53,42,-114.55,31,-115.75,37,-118.42,4400.00,3749.13,1.50,1,27,0.19,NLOS,105.62,-11.57,-73.83,-46.05,11.29,50.53,1,34,-85.14,35,-112.50,40,-113.74,33,-115.42,28,-116.95,21,-120.97
113,7400.00,5067.67,1.50,1,61,0.03,NLOS,128.25,-10.08,-97.95,-70.17,2.14,33.51,0,55,-102.03,54,-107.31,68,-109.27,67,-115.33,48,-116.88,47,-119.46,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3611.69,5900.00,1.50,0,23,0.29,NLOS,100.68,1.58,-82.04,-54.26,24.47,28.05,0,24,-110.73,22,-112.79,30,-113.30,18,-117.40,31,-117.47,16,-117.71,5800.00,6235.76,1.50,3,43,0.44,NLOS,94.76,8.80,-83.34,-55.56,22.19,36.73,0,44,-107.18,56,-112.74,50,-114.17,35,-115.69,37,-116.06,36,-119.79,4400.00,3763.17,1.50,1,27,0.18,NLOS,106.12,-11.57,-74.33,-46.55,10.61,50.53,0,34,-84.95,35,-112.34,40,-113.75,33,-115.61,28,-116.67,21,-120.88
114,7400.00,5076.97,1.50,1,61,0.03,NLOS,128.28,-10.08,-97.98,-70.20,1.92,33.51,0,55,-101.66,54,-107.60,68,-109.24,67,-115.37,48,-116.90,47,-119.54,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3619.48,5900.00,1.50,0,23,0.26,NLOS,101.70,-2.47,-79.01,-51.23,26.67,28.05,0,30,-109.82,29,-111.07,24,-112.93,18,-113.47,21,-117.33,17,-117.48,5800.00,6225.56,1.50,3,43,0.40,NLOS,96.29,8.80,-84.87,-57.09,20.80,36.73,0,44,-107.37,56,-112.75,50,-114.28,35,-115.59,37,-116.15,36,-119.71,4400.00,3777.20,1.50,1,34,0.03,LOS,102.67,-2.96,-79.49,-51.71,5.90,50.53,1,27,-85.42,28,-111.60,40,-112.74,33,-113.21,20,-114.39,21,-115.94
115,7400.00,5086.28,1.50,1,55,0.05,NLOS,120.31,-16.30,-83.80,-56.01,19.64,33.51,1,61,-106.47,54,-107.38,49,-114.76,53,-119.09,67,-120.32,46,-120.43,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3627.28,5900.00,1.50,0,23,0.24,NLOS,102.66,-2.47,-79.97,-52.19,25.62,28.05,0,30,-109.67,29,-110.93,24,-112.96,18,-113.52,21,-117.34,17,-117.61,5800.00,6215.36,1.50,3,43,0.36,NLOS,97.77,8.80,-86.35,-58.56,19.47,36.73,0,44,-107.55,56,-112.75,50,-114.40,35,-115.49,37,-116.25,36,-119.63,4400.00,3791.24,1.50,1,34,0.03,LOS,102.50,-2.96,-79.32,-51.54,6.73,50.53,0,27,-86.08,28,-111.30,40,-112.75,33,-113.40,20,-114.50,21,-115.85
116,7400.00,5095.59,1.50,1,55,0.05,NLOS,119.93,-16.30,-83.41,-55.63,20.15,33.51,0,61,-106.51,54,-107.65,49,-114.68,53,-119.20,67,-120.36,46,-120.50,7800.00,3900.00,1.50,3,60,0.07,LOS,88.79,-0.97,-67.61,-39.82,33.56,0.00,0,54,-106.15,59,-106.55,53,-107.01,66,-112.85,61,-114.18,65,-115.58,3635.07,5900.00,1.50,0,23,0.22,NLOS,103.58,-2.47,-80.89,-53.11,24.62,28.05,0,30,-109.52,29,-110.79,24,-112.98,18,-113.57,21,-117.34,17,-117.73,5800.00,6205.16,1.50,3,43,0.32,NLOS,99.17,2.58,-81.53,-53.75,18.17,36.73,0,36,-100.68,50,-111.65,42,-111.78,49,-112.70,44,-117.32,51,-118.53,4400.00,3805.28,1.50,1,34,0.03,LOS,102.32,5.77,-87.87,-60.09,8.51,50.53,0,27,-97.66,33,-103.06,21,-111.83,28,-112.65,40,-117.40,46,-117.45
117,7400.00,5095.10,1.50,3,55,0.05,NLOS,119.95,-16.30,-83.43,-55.65,20.12,33.51,0,61,-106.50,54,-107.64,49,-114.68,53,-119.19,67,-120.36,46,-120.50,7800.00,3892.78,1.50,3,60,0.06,LOS,88.96,-0.97,-67.77,-39.99,33.36,26.00,0,54,-106.26,59,-106.37,53,-106.94,66,-112.82,61,-114.29,65,-115.52,3642.86,5900.00,1.50,0,23,0.21,NLOS,104.46,-2.47,-81.77,-53.99,23.66,28.05,0,30,-109.37,29,-110.66,24,-113.01,18,-113.62,21,-117.35,17,-117.85,5800.00,6194.95,1.50,3,43,0.29,NLOS,100.51,2.58,-82.87,-55.09,16.77,36.73,0,36,-100.61,42,-111.56,50,-111.76,49,-112.61,44,-117.50,51,-118.63,4400.00,3819.31,1.50,1,34,0.03,LOS,102.15,5.77,-87.71,-59.92,9.26,50.53,0,27,-98.41,33,-103.25,21,-111.75,28,-112.35,40,-117.41,46,-117.48
118,7400.00,5085.79,1.50,3,55,0.05,NLOS,120.33,-16.30,-83.82,-56.03,19.62,33.51,0,61,-106.47,54,-107.36,49,-114.77,53,-119.08,67,-120.32,46,-120.43,7800.00,3878.33,1.50,3,60,0.06,LOS,89.41,-0.97,-68.22,-40.44,32.84,52.00,0,59,-106.01,54,-106.48,53,-106.81,66,-112.78,61,-114.50,65,-115.39,3650.65,5900.00,1.50,0,23,0.19,NLOS,105.29,-2.40,-82.67,-54.89,22.33,28.05,0,30,-108.26,29,-109.55,22,-116.62,24,-116.88,28,-118.50,9,-119.21,5800.00,6184.75,1.50,3,43,0.26,NLOS,101.77,2.58,-84.13,-56.35,15.44,36.73,0,36,-100.53,42,-111.33,50,-111.88,49,-112.51,44,-117.68,51,-118.73,4400.00,3833.35,1.50,1,27,0.13,NLOS,109.61,-4.80,-84.59,-56.81,4.10,50.53,1,34,-88.76,21,-108.38,20,-113.32,35,-114.30,22,-115.27,28,-117.78
119,7400.00,5076.49,1.50,3,55,0.05,NLOS,120.71,4.88,-105.37,-77.59,-1.75,33.51,0,54,-106.30,61,-109.19,42,-109.74,48,-112.14,47,-120.41,58,-120.64,7800.00,3863.89,1.50,3,60,0.06,LOS,90.01,3.53,-73.32,-45.54,28.39,52.00,0,59,-103.66,52,-110.09,53,-110.79,54,-111.22,67,-112.27,50,-119.06,3658.45,5900.00,1.50,0,23,0.18,NLOS,106.09,-2.40,-83.47,-55.69,21.41,28.05,0,30,-108.11,29,-109.41,22,-116.64,24,-116.90,28,-118.47,9,-119.27,5800.00,6174.55,1.50,3,43,0.24,NLOS,102.96,2.13,-84.87,-57.09,17.06,36.73,0,37,-104.63,36,-108.19,42,-111.02,57,-112.34,48,-112.40,50,-115.68,4400.00,3847.39,1.50,1,27,0.12,NLOS,110.39,-4.80,-85.37,-57.59,3.16,50.53,0,34,-88.60,21,-108.30,20,-113.44,35,-114.13,22,-115.14,28,-117.47
120,7400.00,5067.18,1.50,3,55,0.05,NLOS,121.08,4.88,-105.74,-77.96,-2.29,33.51,0,54,-106.01,61,-109.16,42,-109.76,48,-112.12,47,-120.32,58,-120.58,7800.00,3849.45,1.50,3,60,0.06,LOS,90.60,3.53,-73.91,-46.13,27.57,52.00,0,59,-103.29,52,-109.91,53,-110.67,54,-111.44,67,-112.39,50,-119.13,3666.24,5900.00,1.50,0,23,0.17,NLOS,106.86,-2.40,-84.24,-56.45,20.53,28.05,0,30,-107.95,29,-109.27,22,-116.67,24,-116.93,28,-118.43,9,-119.34,5800.00,6164.34,1.50,3,43,0.21,NLOS,104.10,2.13,-86.00,-58.22,15.94,36.73,0,37,-104.73,36,-108.11,42,-110.79,48,-112.29,57,-112.40,50,-115.80,4400.00,3861.42,1.50,1,34,0.03,LOS,101.67,-3.44,-78.01,-50.23,9.71,50.53,1,27,-87.76,28,-109.27,33,-117.27,19,-117.99,29,-118.44,35,-119.70
121,7400.00,5057.87,1.50,3,55,0.05,NLOS,121.45,4.88,-106.11,-78.33,-2.82,33.51,0,54,-105.72,61,-109.14,42,-109.78,48,-112.11,47,-120.24,58,-120.53,7800.00,3835.00,1.50,3,60,0.05,LOS,91.18,0.09,-71.05,-43.27,34.37,52.00,0,59,-107.57,48,-108.04,46,-112.16,54,-112.60,53,-115.75,61,-117.44,3674.03,5900.00,1.50,0,23,0.16,NLOS,107.59,-2.40,-84.97,-57.19,19.68,28.05,0,30,-107.80,29,-109.13,22,-116.69,24,-116.97,28,-118.39,9,-119.40,5800.00,6154.14,1.50,3,43,0.19,NLOS,105.17,2.13,-87.07,-59.29,14.88,36.73,0,37,-104.84,36,-108.04,42,-110.55,48,-112.18,57,-112.46,50,-115.92,4400.00,3875.46,1.50,1,34,0.03,LOS,101.52,-3.44,-77.86,-50.08,10.63,50.53,0,27,-88.54,28,-108.95,33,-117.47,19,-118.10,29,-118.28,35,-119.54
122,7400.00,5048.56,1.50,3,55,0.04,NLOS,121.81,-7.13,-94.46,-66.68,6.79,33.51,0,54,-104.58,62,-106.65,60,-107.09,61,-108.21,48,-116.72,53,-118.52,7800.00,3820.56,1.50,3,60,0.05,LOS,91.75,0.09,-71.62,-43.84,33.60,52.00,0,59,-107.18,48,-108.13,46,-112.10,54,-112.81,53,-115.66,61,-117.65,3681.83,5900.00,1.50,0,23,0.15,NLOS,108.30,4.35,-92.43,-64.65,14.40,28.05,0,29,-112.59,30,-112.66,24,-114.15,22,-115.01,36,-115.27,15,-117.53,5800.00,6143.94,1.50,3,43,0.18,NLOS,106.18,9.17,-95.14,-67.36,7.17,36.73,0,49,-107.54,50,-107.64,42,-109.90,36,-111.12,37,-114.59,41,-114.84,4400.00,3889.50,1.50,1,34,0.03,LOS,101.38,0.45,-81.61,-53.82,10.51,50.53,0,27,-92.36,28,-106.01,35,-115.49,14,-115.79,33,-116.19,26,-117.16
123,7400.00,5039.25,1.50,3,55,0.04,NLOS,122.16,-7.13,-94.81,-67.03,6.32,33.51,0,54,-104.28,62,-106.77,60,-106.97,61,-108.19,48,-116.71,53,-118.40,7800.00,3806.11,1.50,3,60,0.05,LOS,92.31,-7.56,-64.53,-36.75,32.82,52.00,0,59,-98.67,53,-105.67,61,-110.66,46,-110.74,54,-110.86,58,-111.22,3689.62,5900.00,1.50,0,23,0.14,NLOS,108.97,4.35,-93.11,-65.32,13.67,28.05,0,29,-112.45,30,-112.51,24,-114.18,22,-115.04,36,-115.17,15,-117.58,5800.00,6133.73,1.50,3,43,0.16,NLOS,107.15,9.17,-96.10,-68.32,6.18,36.73,0,49,-107.46,50,-107.76,42,-109.66,36,-111.05,37,-114.70,41,-114.73,4403.53,3900.00,1.50,0,34,0.03,LOS,101.19,0.45,-81.41,-53.63,11.37,50.53,0,27,-93.07,28,-105.78,35,-115.34,14,-115.84,33,-116.29,26,-117.33
124,7400.00,5029.95,1.50,3,55,0.04,NLOS,122.50,-7.13,-95.16,-67.38,5.86,33.51,0,54,-103.97,60,-106.85,62,-106.90,61,-108.18,48,-116.70,53,-118.28,7800.00,3791.67,1.50,3,60,0.05,LOS,92.86,-7.56,-65.08,-37.30,31.97,52.00,0,59,-98.27,53,-105.60,46,-110.67,61,-110.86,58,-111.05,54,-111.07,3697.41,5900.00,1.50,0,23,0.13,NLOS,109.63,4.35,-93.76,-65.98,12.96,28.05,0,29,-112.31,30,-112.35,24,-114.21,22,-115.07,36,-115.07,15,-117.62,5800.00,6123.53,1.50,3,43,0.15,NLOS,108.07,9.17,-97.02,-69.24,5.22,36.73,0,49,-107.37,50,-107.88,42,-109.41,36,-110.99,41,-114.62,37,-114.80,4417.57,3900.00,1.50,0,34,0.03,LOS,100.83,0.20,-80.81,-53.02,2.26,50.53,0,27,-83.10,28,-105.07,26,-112.98,20,-113.16,33,-114.45,40,-115.24
