Step,ue0_x,ue0_y,ue0_direction,ue0_connected_bs,ue0_current_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_rsrp_bs0,ue0_sinr_bs0,ue0_rsrp_bs1,ue0_sinr_bs1,ue0_rsrp_bs2,ue0_sinr_bs2,ue0_rsrp_bs3,ue0_sinr_bs3,ue0_rsrp_bs4,ue0_sinr_bs4,ue0_rsrp_bs5,ue0_sinr_bs5,ue0_rsrp_bs6,ue0_sinr_bs6
3256,5100.00,5580.75,1,4,-71.99,10.43,90.00,0,-102.50,-30.89,-92.92,-21.27,-103.79,-32.17,-83.97,-12.10,-71.99,10.43,-91.78,-20.13,-94.64,-23.00
3257,5100.00,5581.00,1,4,-72.14,10.83,90.00,0,-105.41,-33.61,-92.92,-21.09,-103.35,-31.55,-84.72,-12.70,-72.14,10.83,-91.98,-20.14,-94.54,-22.72
3258,5100.00,5581.25,1,4,-74.38,8.75,90.00,0,-104.30,-30.46,-94.19,-20.30,-104.36,-30.51,-84.59,-10.37,-74.38,8.75,-93.12,-19.22,-94.69,-20.81
3259,5100.00,5581.50,1,4,-74.29,8.10,90.00,0,-103.09,-29.42,-92.40,-18.68,-103.08,-29.41,-83.82,-9.71,-74.29,8.10,-92.56,-18.84,-95.43,-21.74
3260,5100.00,5581.75,1,4,-76.95,4.28,90.00,0,-104.72,-29.15,-93.50,-17.87,-103.57,-28.00,-82.48,-5.93,-76.95,4.28,-90.26,-14.54,-94.79,-19.17
3261,5100.00,5582.00,1,4,-76.15,5.06,90.00,0,-104.89,-29.92,-95.21,-20.20,-105.64,-30.66,-82.20,-6.32,-76.15,5.06,-91.22,-16.14,-94.69,-19.68
3262,5100.00,5582.25,1,4,-75.57,3.13,90.00,0,-102.13,-28.27,-93.72,-19.83,-108.25,-34.40,-79.28,-3.97,-75.57,3.13,-91.02,-17.09,-95.09,-21.21
3263,5100.00,5582.50,1,4,-73.38,5.49,90.00,0,-100.41,-28.11,-94.35,-22.03,-107.70,-35.40,-79.56,-6.36,-73.38,5.49,-89.73,-17.35,-95.61,-23.29
3264,5100.00,5582.75,1,4,-75.66,3.67,90.00,0,-100.64,-26.53,-93.74,-19.59,-106.93,-32.82,-80.03,-4.64,-75.66,3.67,-91.10,-16.91,-94.77,-20.63
3265,5100.00,5583.00,1,4,-74.31,5.62,90.00,0,-98.65,-25.38,-95.31,-22.03,-106.68,-33.42,-80.64,-6.51,-74.31,5.62,-91.74,-18.42,-94.87,-21.59
3266,5100.00,5583.25,1,4,-72.81,8.47,90.00,0,-99.19,-26.96,-95.77,-23.52,-105.99,-33.76,-82.32,-9.65,-72.81,8.47,-91.91,-19.64,-93.51,-21.25
3267,5100.00,5583.50,1,4,-73.34,8.39,90.00,0,-100.02,-27.25,-97.74,-24.97,-104.95,-32.19,-82.70,-9.48,-73.34,8.39,-94.28,-21.50,-92.46,-19.66
3268,5100.00,5583.75,1,4,-73.04,8.15,90.00,0,-99.37,-26.94,-96.76,-24.32,-105.82,-33.40,-82.44,-9.56,-73.04,8.15,-93.67,-21.21,-89.95,-17.45
3269,5100.00,5584.00,1,4,-68.91,11.76,90.00,0,-100.19,-31.56,-94.92,-26.29,-105.52,-36.89,-82.32,-13.50,-68.91,11.76,-92.56,-23.91,-87.92,-19.25
3270,5100.00,5584.25,1,4,-69.44,10.58,90.00,0,-100.70,-31.62,-93.85,-24.76,-109.92,-40.85,-81.23,-11.89,-69.44,10.58,-92.36,-23.27,-89.01,-19.90
3271,5100.00,5584.50,1,4,-69.18,11.46,90.00,0,-101.76,-32.88,-96.06,-27.17,-110.35,-inf,-82.08,-12.99,-69.18,11.46,-93.61,-24.72,-87.99,-19.06
3272,5100.00,5584.75,1,4,-69.68,10.82,90.00,0,-102.98,-33.65,-95.65,-26.30,-110.44,-inf,-82.81,-13.28,-69.68,10.82,-94.35,-25.01,-85.38,-15.94
3273,5100.00,5585.00,1,4,-69.86,8.73,90.00,0,-105.47,-36.16,-94.36,-25.04,-110.14,-inf,-80.19,-10.51,-69.86,8.73,-96.03,-26.71,-84.49,-15.05
3274,5100.00,5585.25,1,4,-69.55,10.15,90.00,0,-108.08,-38.92,-95.48,-26.31,-110.70,-inf,-81.87,-12.48,-69.55,10.15,-94.38,-25.22,-84.64,-15.36
3275,5100.00,5585.50,1,4,-68.78,10.29,90.00,0,-108.31,-39.92,-95.74,-27.34,-107.79,-39.40,-80.98,-12.34,-68.78,10.29,-94.85,-26.45,-84.32,-15.82
3276,5100.00,5585.75,1,4,-69.87,10.32,90.00,0,-105.10,-35.62,-96.74,-27.25,-108.52,-39.03,-81.65,-11.89,-69.87,10.32,-96.94,-27.44,-86.66,-17.09
3277,5100.00,5586.00,1,4,-69.72,9.64,90.00,0,-107.04,-37.77,-98.73,-29.45,-110.99,-inf,-80.37,-10.74,-69.72,9.64,-98.46,-29.18,-86.99,-17.65
3278,5100.00,5586.25,1,4,-67.88,13.75,90.00,0,-108.41,-40.72,-96.75,-29.05,-110.61,-inf,-83.35,-15.53,-67.88,13.75,-97.14,-29.44,-87.61,-19.87
3279,5100.00,5586.50,1,4,-67.40,12.30,90.00,0,-107.43,-40.28,-98.66,-31.51,-111.61,-inf,-81.48,-14.17,-67.40,12.30,-99.49,-32.33,-84.89,-17.67
3280,5100.00,5586.75,1,4,-67.37,11.80,90.00,0,-106.07,-38.98,-102.08,-34.99,-110.86,-inf,-81.18,-13.92,-67.37,11.80,-99.94,-32.85,-83.76,-16.57
3281,5100.00,5587.00,1,4,-68.58,10.85,90.00,0,-107.79,-39.55,-102.89,-34.65,-111.27,-inf,-80.74,-12.25,-68.58,10.85,-98.50,-30.26,-85.76,-17.45
3282,5100.00,5587.25,1,4,-69.88,10.00,90.00,0,-106.62,-37.15,-102.00,-32.53,-113.20,-inf,-81.79,-12.06,-69.88,10.00,-97.22,-27.75,-84.84,-15.24
3283,5100.00,5587.50,1,4,-69.52,10.37,90.00,0,-106.30,-37.17,-101.76,-32.62,-116.00,-inf,-81.43,-12.03,-69.52,10.37,-98.00,-28.86,-85.65,-16.42
3284,5100.00,5587.75,1,4,-69.36,11.13,90.00,0,-104.57,-35.53,-101.69,-32.65,-116.07,-inf,-81.84,-12.57,-69.36,11.13,-100.31,-31.27,-86.80,-17.69
3285,5100.00,5588.00,1,4,-67.41,13.51,90.00,0,-105.03,-37.80,-97.48,-30.25,-115.73,-inf,-82.19,-14.82,-67.41,13.51,-98.56,-31.33,-87.98,-20.72
3286,5100.00,5588.25,1,4,-68.81,12.77,90.00,0,-103.87,-35.28,-97.60,-29.00,-117.97,-inf,-83.22,-14.48,-68.81,12.77,-100.78,-32.19,-87.47,-18.83
3287,5100.00,5588.50,1,4,-69.13,11.26,90.00,0,-104.36,-35.54,-97.17,-28.34,-118.68,-inf,-81.57,-12.51,-69.13,11.26,-101.96,-33.14,-87.50,-18.63
3288,5100.00,5588.75,1,4,-69.84,11.02,90.00,0,-106.82,-37.30,-97.30,-27.78,-118.15,-inf,-82.16,-12.40,-69.84,11.02,-99.87,-30.35,-87.67,-18.09
3289,5100.00,5589.00,1,4,-71.65,8.42,90.00,0,-108.86,-37.79,-94.50,-23.42,-120.89,-inf,-80.93,-9.40,-71.65,8.42,-101.06,-29.99,-89.11,-17.98
3290,5100.00,5589.25,1,4,-71.45,9.46,90.00,0,-111.46,-inf,-95.29,-24.29,-121.57,-inf,-81.97,-10.62,-71.45,9.46,-99.55,-28.55,-89.08,-18.02
3291,5100.00,5589.50,1,4,-70.55,12.33,90.00,0,-110.77,-inf,-94.64,-24.31,-120.69,-inf,-84.03,-13.54,-70.55,12.33,-99.70,-29.39,-91.92,-21.58
3292,5100.00,5589.75,1,4,-69.94,12.91,90.00,0,-114.57,-inf,-93.85,-24.11,-122.57,-inf,-84.55,-14.68,-69.94,12.91,-96.83,-27.10,-90.18,-20.42
3293,5100.00,5590.00,1,4,-71.34,9.61,90.00,0,-115.50,-inf,-92.37,-21.44,-122.98,-inf,-82.12,-10.89,-71.34,9.61,-99.07,-28.17,-89.66,-18.71
3294,5100.00,5590.25,1,4,-71.18,7.87,90.00,0,-114.57,-inf,-94.93,-24.39,-124.12,-inf,-79.83,-8.76,-71.18,7.87,-96.71,-26.17,-88.55,-17.95
3295,5100.00,5590.50,1,4,-71.25,8.99,90.00,0,-115.96,-inf,-94.97,-24.21,-124.06,-inf,-81.21,-10.06,-71.25,8.99,-95.84,-25.09,-89.21,-18.41
3296,5100.00,5590.75,1,4,-71.85,9.32,90.00,0,-116.01,-inf,-98.19,-26.81,-123.73,-inf,-82.63,-10.92,-71.85,9.32,-93.56,-22.17,-88.27,-16.80
3297,5100.00,5591.00,1,4,-71.65,7.88,90.00,0,-115.75,-inf,-94.70,-23.69,-125.23,-inf,-80.29,-8.75,-71.65,7.88,-92.80,-21.77,-90.85,-19.81
3298,5100.00,5591.25,1,4,-70.38,10.92,90.00,0,-116.34,-inf,-93.96,-23.90,-128.01,-inf,-82.77,-12.48,-70.38,10.92,-90.91,-20.83,-90.94,-20.85
3299,5100.00,5591.50,1,4,-70.46,11.05,90.00,0,-115.29,-inf,-94.15,-24.00,-126.32,-inf,-82.98,-12.62,-70.46,11.05,-90.01,-19.83,-92.64,-22.48
3300,5100.00,5591.75,1,4,-69.97,11.26,90.00,0,-114.04,-inf,-95.49,-25.82,-123.59,-inf,-82.59,-12.70,-69.97,11.26,-89.19,-19.48,-93.58,-23.90
3301,5100.00,5592.00,1,4,-71.67,8.87,90.00,0,-116.26,-inf,-95.07,-23.91,-122.03,-inf,-81.26,-9.68,-71.67,8.87,-91.20,-20.02,-97.35,-26.20
3302,5100.00,5592.25,1,4,-68.32,11.58,90.00,0,-118.20,-inf,-93.91,-25.87,-122.19,-inf,-80.52,-12.25,-68.32,11.58,-91.90,-23.86,-96.77,-28.74
3303,5100.00,5592.50,1,4,-67.64,13.66,90.00,0,-118.48,-inf,-93.84,-26.38,-121.32,-inf,-82.00,-14.39,-67.64,13.66,-93.44,-25.97,-98.62,-31.16
3304,5100.00,5592.75,1,4,-66.24,16.56,90.00,0,-120.42,-inf,-94.29,-28.13,-121.09,-inf,-83.72,-17.50,-66.24,16.56,-93.55,-27.40,-100.25,-34.11
3305,5100.00,5593.00,1,4,-67.14,15.64,90.00,0,-120.64,-inf,-96.28,-29.25,-119.40,-inf,-83.68,-16.56,-67.14,15.64,-92.71,-25.68,-99.60,-32.58
3306,5100.00,5593.25,1,4,-65.03,17.90,90.00,0,-117.69,-inf,-96.63,-31.67,-118.72,-inf,-83.87,-18.86,-65.03,17.90,-92.25,-27.28,-100.98,-36.02
3307,5100.00,5593.50,1,4,-66.39,16.48,90.00,0,-116.83,-inf,-95.57,-29.27,-117.78,-inf,-83.79,-17.42,-66.39,16.48,-92.74,-26.44,-101.07,-34.78
3308,5100.00,5593.75,1,4,-65.25,17.81,90.00,0,-117.53,-inf,-96.50,-31.31,-116.97,-inf,-83.92,-18.69,-65.25,17.81,-93.07,-27.88,-101.59,-36.41
3309,5100.00,5594.00,1,4,-65.98,14.64,90.00,0,-116.40,-inf,-95.06,-29.23,-117.48,-inf,-81.00,-15.04,-65.98,14.64,-95.47,-29.63,-103.33,-37.50
3310,5100.00,5594.25,1,4,-65.46,14.99,90.00,0,-116.85,-inf,-94.15,-28.82,-115.55,-inf,-80.81,-15.37,-65.46,14.99,-96.87,-31.55,-103.75,-38.43
3311,5100.00,5594.50,1,4,-66.23,13.79,90.00,0,-115.55,-inf,-93.12,-27.06,-116.93,-inf,-80.43,-14.22,-66.23,13.79,-95.49,-29.44,-103.84,-37.79
3312,5100.00,5594.75,1,4,-65.36,14.73,90.00,0,-113.59,-inf,-94.29,-29.07,-117.43,-inf,-80.57,-15.23,-65.36,14.73,-93.33,-28.11,-100.36,-35.15
3313,5100.00,5595.00,1,4,-65.49,11.88,90.00,0,-112.18,-inf,-93.66,-28.44,-117.94,-inf,-77.70,-12.24,-65.49,11.88,-91.24,-26.01,-100.73,-35.52
3314,5100.00,5595.25,1,4,-66.84,11.41,90.00,0,-111.36,-inf,-93.06,-26.51,-119.11,-inf,-78.68,-11.87,-66.84,11.41,-91.48,-24.93,-100.34,-33.80
3315,5100.00,5595.50,1,4,-66.26,11.99,90.00,0,-111.24,-inf,-93.60,-27.60,-117.83,-inf,-78.52,-12.28,-66.26,11.99,-95.96,-29.96,-99.97,-33.98
3316,5100.00,5595.75,1,4,-65.53,12.63,90.00,0,-112.58,-inf,-91.23,-25.92,-118.13,-inf,-78.56,-13.05,-65.53,12.63,-93.77,-28.47,-100.39,-35.10
3317,5100.00,5596.00,1,4,-67.60,9.65,90.00,0,-111.76,-inf,-92.03,-24.87,-117.97,-inf,-77.54,-9.97,-67.60,9.65,-93.94,-26.78,-99.51,-32.35
3318,5100.00,5596.25,1,4,-68.92,9.53,90.00,0,-113.36,-inf,-93.63,-25.16,-120.09,-inf,-78.93,-10.06,-68.92,9.53,-90.73,-22.24,-98.56,-30.09
3319,5100.00,5596.50,1,4,-69.43,9.13,90.00,0,-113.77,-inf,-93.60,-24.65,-121.04,-inf,-79.16,-9.80,-69.43,9.13,-89.91,-20.94,-96.06,-27.13
3320,5100.00,5596.75,1,4,-69.34,9.19,90.00,0,-112.78,-inf,-93.83,-24.97,-123.24,-inf,-79.32,-10.06,-69.34,9.19,-88.30,-19.40,-95.06,-26.20
3321,5100.00,5597.00,1,4,-70.29,8.18,90.00,0,-114.97,-inf,-92.59,-22.89,-123.47,-inf,-79.08,-8.87,-70.29,8.18,-89.95,-20.22,-97.24,-27.55
3322,5100.00,5597.25,1,4,-70.99,9.78,90.00,0,-116.33,-inf,-93.98,-23.40,-123.94,-inf,-81.77,-10.87,-70.99,9.78,-89.78,-19.17,-97.72,-27.16
3323,5100.00,5597.50,1,4,-71.73,8.53,90.00,0,-118.94,-inf,-93.02,-21.84,-125.28,-inf,-81.16,-9.55,-71.73,8.53,-89.94,-18.73,-98.01,-26.85
3324,5100.00,5597.75,1,4,-71.33,9.58,90.00,0,-118.65,-inf,-93.07,-22.16,-124.78,-inf,-81.75,-10.51,-71.33,9.58,-91.44,-20.52,-98.97,-28.09
3325,5100.00,5598.00,1,4,-71.16,11.55,90.00,0,-119.08,-inf,-94.12,-23.24,-123.55,-inf,-83.74,-12.65,-71.16,11.55,-92.88,-21.99,-98.69,-27.82
3326,5100.00,5598.25,1,4,-69.14,13.09,90.00,0,-120.89,-inf,-93.07,-24.13,-123.45,-inf,-83.39,-14.30,-69.14,13.09,-92.21,-23.26,-96.78,-27.84
3327,5100.00,5598.50,1,4,-67.42,15.08,90.00,0,-122.87,-inf,-91.34,-24.04,-122.11,-inf,-84.16,-16.78,-67.42,15.08,-91.90,-24.60,-95.06,-27.76
3328,5100.00,5598.75,1,4,-68.57,16.07,90.00,0,-121.77,-inf,-89.54,-21.05,-121.21,-inf,-89.03,-20.54,-68.57,16.07,-91.14,-22.66,-96.72,-28.25
3329,5100.00,5599.00,1,4,-69.32,15.47,90.00,0,-121.86,-inf,-89.36,-20.11,-119.91,-inf,-90.58,-21.35,-69.32,15.47,-90.33,-21.09,-95.91,-26.70
3330,5100.00,5599.25,1,4,-69.59,16.54,90.00,0,-120.58,-inf,-90.74,-21.21,-120.60,-inf,-91.96,-22.44,-69.59,16.54,-92.58,-23.07,-95.15,-25.64
3331,5100.00,5599.50,1,4,-71.01,15.57,90.00,0,-120.60,-inf,-92.19,-21.27,-121.34,-inf,-92.88,-21.96,-71.01,15.57,-92.24,-21.32,-94.18,-23.27
3332,5100.00,5599.75,1,4,-71.75,15.03,90.00,0,-118.27,-inf,-93.62,-21.98,-123.11,-inf,-91.53,-19.87,-71.75,15.03,-93.46,-21.82,-93.87,-22.23
3333,5100.00,5600.00,1,4,-72.80,13.77,90.00,0,-119.42,-inf,-92.39,-19.71,-122.91,-inf,-94.38,-21.73,-72.80,13.77,-92.13,-19.45,-92.63,-19.96
3334,5100.00,5600.25,1,4,-73.55,11.94,90.00,0,-118.28,-inf,-93.49,-20.16,-120.88,-inf,-92.35,-19.02,-73.55,11.94,-90.02,-16.64,-91.56,-18.21
3335,5100.00,5600.50,1,4,-73.82,12.06,90.00,0,-119.48,-inf,-94.18,-20.59,-122.21,-inf,-91.09,-17.45,-73.82,12.06,-91.10,-17.46,-92.63,-19.01
3336,5100.00,5600.75,1,4,-72.38,13.67,90.00,0,-117.79,-inf,-93.43,-21.20,-122.18,-inf,-92.25,-20.01,-72.38,13.67,-91.84,-19.59,-91.68,-19.43
3337,5100.00,5601.00,1,4,-70.52,15.91,90.00,0,-119.04,-inf,-93.82,-23.39,-119.71,-inf,-93.27,-22.83,-70.52,15.91,-93.07,-22.63,-90.99,-20.54
3338,5100.00,5601.25,1,4,-71.27,15.12,90.00,0,-118.56,-inf,-95.55,-24.39,-119.46,-inf,-94.00,-22.83,-71.27,15.12,-93.12,-21.95,-89.86,-18.66
3339,5100.00,5601.50,1,4,-76.05,10.94,90.00,0,-117.02,-inf,-97.70,-21.96,-119.42,-inf,-90.68,-14.83,-76.05,10.94,-94.96,-19.20,-92.52,-16.72
3340,5100.00,5601.75,1,4,-74.20,12.64,90.00,0,-118.99,-inf,-96.54,-22.54,-119.30,-inf,-90.76,-16.70,-74.20,12.64,-93.61,-19.60,-93.26,-19.24
3341,5100.00,5602.00,1,4,-72.62,14.07,90.00,0,-118.31,-inf,-95.44,-22.97,-118.98,-inf,-90.77,-18.26,-72.62,14.07,-92.19,-19.69,-94.96,-22.49
3342,5100.00,5602.25,1,4,-72.01,14.09,90.00,0,-117.55,-inf,-93.00,-21.13,-117.39,-inf,-90.53,-18.63,-72.01,14.09,-91.86,-19.98,-94.98,-23.12
3343,5100.00,5602.50,1,4,-71.03,13.62,90.00,0,-118.23,-inf,-91.47,-20.59,-116.18,-inf,-88.49,-17.58,-71.03,13.62,-91.57,-20.69,-92.97,-22.10
3344,5100.00,5602.75,1,4,-70.43,13.58,90.00,0,-118.72,-inf,-90.60,-20.32,-115.03,-inf,-86.87,-16.53,-70.43,13.58,-91.38,-21.10,-96.65,-26.39
3345,5100.00,5603.00,1,4,-71.05,12.77,90.00,0,-117.64,-inf,-90.78,-19.91,-116.74,-inf,-86.06,-15.10,-71.05,12.77,-92.45,-21.59,-97.84,-27.00
3346,5100.00,5603.25,1,4,-74.36,10.33,90.00,0,-116.36,-inf,-89.94,-15.85,-117.06,-inf,-87.95,-13.80,-74.36,10.33,-93.48,-19.45,-96.39,-22.38
3347,5100.00,5603.50,1,4,-72.64,11.91,90.00,0,-117.89,-inf,-89.09,-16.63,-116.83,-inf,-88.32,-15.84,-72.64,11.91,-93.01,-20.60,-96.87,-24.49
3348,5100.00,5603.75,1,4,-74.42,8.87,90.00,0,-117.92,-inf,-87.85,-13.79,-116.12,-inf,-86.91,-12.80,-74.42,8.87,-91.10,-17.13,-98.46,-24.56
3349,5100.00,5604.00,1,4,-70.39,12.81,90.00,0,-116.69,-inf,-86.83,-16.56,-115.50,-inf,-87.10,-16.84,-70.39,12.81,-92.40,-22.20,-100.81,-30.64
3350,5100.00,5604.25,1,4,-71.77,10.85,90.00,0,-116.57,-inf,-86.54,-14.98,-114.66,-inf,-85.67,-14.07,-71.77,10.85,-95.49,-24.05,-97.93,-26.50
3351,5100.00,5604.50,1,4,-71.29,10.67,90.00,0,-116.62,-inf,-87.31,-16.27,-114.82,-inf,-84.03,-12.88,-71.29,10.67,-95.25,-24.31,-98.02,-27.08
3352,5100.00,5604.75,1,4,-72.34,9.69,90.00,0,-116.10,-inf,-86.75,-14.71,-114.11,-inf,-84.57,-12.43,-72.34,9.69,-93.75,-21.82,-98.82,-26.91
3353,5100.00,5605.00,1,4,-73.83,7.01,90.00,0,-115.07,-inf,-85.34,-12.04,-113.84,-inf,-83.28,-9.81,-73.83,7.01,-94.22,-21.14,-98.46,-25.40
3354,5100.00,5605.25,1,4,-70.97,11.57,90.00,0,-116.82,-inf,-87.53,-16.76,-115.28,-inf,-85.66,-14.84,-70.97,11.57,-91.87,-21.16,-94.75,-24.05
3355,5100.00,5605.50,1,4,-73.65,9.45,90.00,0,-117.06,-inf,-88.50,-15.19,-116.50,-inf,-85.95,-12.53,-73.65,9.45,-92.39,-19.16,-95.79,-22.58
3356,5100.00,5605.75,1,4,-73.73,9.89,90.00,0,-118.25,-inf,-88.83,-15.40,-113.12,-inf,-87.39,-13.91,-73.73,9.89,-90.95,-17.57,-95.05,-21.71
3357,5100.00,5606.00,1,4,-75.88,7.73,90.00,0,-120.75,-inf,-88.79,-13.39,-112.32,-inf,-88.76,-13.37,-75.88,7.73,-88.93,-13.54,-94.88,-19.63
3358,5100.00,5606.25,1,4,-75.20,8.96,90.00,0,-120.75,-inf,-90.69,-15.90,-115.32,-inf,-89.62,-14.81,-75.20,8.96,-88.66,-13.81,-93.61,-18.87
3359,5100.00,5606.50,1,4,-74.04,9.17,90.00,0,-120.89,-inf,-90.08,-16.44,-115.09,-inf,-89.18,-15.52,-74.04,9.17,-86.79,-13.04,-94.03,-20.45
3360,5100.00,5606.75,1,4,-74.44,7.81,90.00,0,-118.00,-inf,-89.52,-15.63,-116.32,-inf,-89.26,-15.37,-74.44,7.81,-85.07,-10.96,-93.53,-19.71
3361,5100.00,5607.00,1,4,-72.81,8.94,90.00,0,-119.19,-inf,-88.41,-16.01,-117.90,-inf,-89.65,-17.28,-72.81,8.94,-84.46,-11.90,-93.17,-20.85
3362,5100.00,5607.25,1,4,-72.53,8.77,90.00,0,-118.16,-inf,-86.55,-14.41,-116.75,-inf,-90.06,-18.00,-72.53,8.77,-84.64,-12.41,-91.65,-19.61
3363,5100.00,5607.50,1,4,-70.29,10.86,90.00,0,-119.49,-inf,-88.71,-18.71,-114.80,-inf,-90.52,-20.54,-70.29,10.86,-83.16,-13.00,-92.85,-22.88
3364,5100.00,5607.75,1,4,-69.29,11.00,90.00,0,-118.03,-inf,-87.85,-18.84,-115.21,-inf,-90.48,-21.49,-69.29,11.00,-82.11,-12.94,-92.39,-23.41
3365,5100.00,5608.00,1,4,-67.89,11.82,90.00,0,-117.35,-inf,-88.76,-21.12,-114.43,-inf,-91.47,-23.84,-67.89,11.82,-80.82,-13.00,-95.68,-28.06
3366,5100.00,5608.25,1,4,-67.19,12.43,90.00,0,-115.86,-inf,-89.54,-22.56,-112.53,-inf,-89.50,-22.52,-67.19,12.43,-80.78,-13.64,-96.55,-29.60
3367,5100.00,5608.50,1,4,-70.01,8.91,90.00,0,-114.75,-inf,-88.64,-19.10,-112.46,-inf,-89.99,-20.47,-70.01,8.91,-79.92,-10.02,-97.60,-28.12
3368,5100.00,5608.75,1,4,-69.91,7.81,90.00,0,-114.63,-inf,-86.98,-17.66,-112.46,-inf,-90.86,-21.58,-69.91,7.81,-78.60,-8.82,-97.89,-28.63
3369,5100.00,5609.00,1,4,-67.20,9.70,90.00,0,-113.43,-inf,-84.64,-17.81,-113.85,-inf,-91.20,-24.43,-67.20,9.70,-78.00,-10.90,-95.98,-29.22
3370,5100.00,5609.25,1,4,-66.05,10.78,90.00,0,-114.69,-inf,-82.47,-16.68,-114.17,-inf,-91.58,-25.87,-66.05,10.78,-78.50,-12.57,-97.18,-31.48
3371,5100.00,5609.50,1,4,-67.58,9.91,90.00,0,-113.28,-inf,-81.15,-13.82,-115.84,-inf,-92.98,-25.81,-67.58,9.91,-80.29,-12.91,-97.67,-30.50
3372,5100.00,5609.75,1,4,-68.77,8.60,90.00,0,-115.22,-inf,-81.63,-13.22,-118.06,-inf,-92.86,-24.64,-68.77,8.60,-79.73,-11.21,-96.82,-28.61
3373,5100.00,5610.00,1,4,-68.84,10.47,90.00,0,-114.90,-inf,-82.11,-13.45,-117.77,-inf,-93.74,-25.26,-68.84,10.47,-83.11,-14.50,-97.76,-29.29
3374,5100.00,5610.25,1,4,-68.58,11.64,90.00,0,-116.13,-inf,-82.81,-14.36,-118.25,-inf,-92.76,-24.45,-68.58,11.64,-84.57,-16.17,-98.60,-30.30
3375,5100.00,5610.50,1,4,-66.92,13.25,90.00,0,-116.47,-inf,-82.25,-15.41,-116.62,-inf,-93.70,-26.97,-66.92,13.25,-85.30,-18.52,-97.30,-30.58
3376,5100.00,5610.75,1,4,-70.40,9.67,90.00,0,-115.82,-inf,-81.60,-11.34,-114.00,-inf,-93.55,-23.58,-70.40,9.67,-86.65,-16.60,-96.43,-26.47
3377,5100.00,5611.00,1,4,-69.99,9.99,90.00,0,-114.69,-inf,-82.14,-12.32,-114.43,-inf,-91.59,-21.98,-69.99,9.99,-85.49,-15.80,-95.11,-25.52
3378,5100.00,5611.25,1,4,-68.90,10.95,90.00,0,-113.28,-inf,-82.04,-13.27,-110.32,-inf,-93.53,-24.95,-68.90,10.95,-84.94,-16.27,-94.66,-26.09
3379,5100.00,5611.50,1,4,-70.85,8.93,90.00,0,-114.61,-inf,-82.53,-11.94,-110.03,-inf,-92.07,-21.72,-70.85,8.93,-83.98,-13.46,-96.31,-25.97
3380,5100.00,5611.75,1,4,-70.83,7.43,90.00,0,-112.26,-inf,-79.92,-9.33,-110.73,-inf,-90.94,-20.79,-70.83,7.43,-84.47,-14.20,-95.59,-25.47
3381,5100.00,5612.00,1,4,-71.90,5.45,90.00,0,-110.78,-inf,-78.71,-7.13,-110.44,-inf,-91.98,-21.14,-71.90,5.45,-84.18,-13.16,-93.93,-23.10
3382,5100.00,5612.25,1,4,-70.40,4.80,90.00,0,-108.95,-39.79,-76.23,-6.13,-110.71,-inf,-92.40,-23.22,-70.40,4.80,-82.80,-13.45,-93.70,-24.53
3383,5100.00,5612.50,1,4,-69.17,3.61,90.00,0,-109.50,-41.90,-73.40,-4.47,-109.01,-41.41,-90.05,-22.42,-69.17,3.61,-82.61,-14.87,-94.56,-26.95
3384,5100.00,5612.75,1,4,-70.42,2.03,90.00,0,-109.89,-41.58,-73.11,-3.06,-109.47,-41.16,-90.67,-22.33,-70.42,2.03,-81.66,-13.14,-96.11,-27.79
3385,5100.00,5613.00,1,4,-71.77,2.62,90.00,0,-108.10,-38.23,-75.24,-3.88,-110.11,-inf,-91.81,-21.91,-71.77,2.62,-82.47,-12.35,-99.58,-29.70
3386,5100.00,5613.25,1,4,-68.27,4.40,90.00,0,-107.27,-40.35,-73.08,-4.96,-108.55,-41.63,-93.03,-26.09,-68.27,4.40,-83.82,-16.81,-98.71,-31.79
3387,5100.00,5613.50,1,4,-68.18,3.72,90.00,0,-106.96,-40.31,-72.43,-4.46,-109.60,-42.95,-89.84,-23.18,-68.18,3.72,-82.26,-15.49,-95.61,-28.96
3388,5100.00,5613.75,1,4,-68.28,4.20,90.00,0,-108.84,-41.96,-73.01,-4.91,-108.62,-41.73,-89.60,-22.69,-68.28,4.20,-82.94,-15.95,-98.01,-31.12
3389,5100.00,5614.00,1,4,-68.89,5.17,90.00,0,-109.82,-42.08,-74.68,-5.96,-108.09,-40.35,-88.23,-20.45,-68.89,5.17,-84.74,-16.91,-96.57,-28.82
3390,5100.00,5614.25,1,4,-69.72,4.62,90.00,0,-109.08,-40.65,-74.95,-5.42,-108.74,-40.31,-87.40,-18.91,-69.72,4.62,-85.96,-17.45,-94.61,-26.17
3391,5100.00,5614.50,1,4,-70.55,3.29,90.00,0,-108.82,-39.94,-74.41,-4.10,-106.95,-38.06,-90.00,-21.09,-70.55,3.29,-84.55,-15.54,-93.99,-25.09
3392,5100.00,5614.75,1,4,-69.47,3.92,90.00,0,-107.09,-39.10,-73.79,-4.48,-109.38,-41.39,-89.57,-21.55,-69.47,3.92,-85.98,-17.92,-94.16,-26.16
3393,5100.00,5615.00,1,4,-67.25,8.13,90.00,0,-104.36,-37.73,-76.36,-9.25,-108.27,-41.65,-90.68,-24.04,-67.25,8.13,-83.65,-16.94,-92.40,-25.76
